fecha,codigo,facultad,area,materia,seccion,horario,dias,evaluacion,tipo,inscritos,examinados,modalidad
2022-05-18,CDLA-E,Facultad de Derecho,DERECHO,ESTUDIO DE LA CONSTITUCIÓN,07,18:40-20:10,Lu-Mie,CUARTA,ORDINARIA,68,63,EN LINEA
2022-05-19,PRAG-E,Facultad de Ciencias Empresariales,NEGOCIOS,PRÁCTICA GERENCIAL,01,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,9,9,EN LINEA
2022-05-19,PLAE-E,Facultad de Ciencias Empresariales,NEGOCIOS,PLANEACIÓN ESTRATÉGICA,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,36,35,EN LINEA
2022-05-19,EPRO-AC,Facultad de Ciencias Sociales,ANTROPOLOGIA,ÉTICA,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,127,112,EN LINEA
2022-05-19,FILO-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,FILOSOFÍA,11,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,91,87,EN LINEA
2022-05-19,AUFI-E,Facultad de Ciencias Empresariales,NEGOCIOS,AUDITORÍA FISCAL,01,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,93,89,EN LINEA
2022-05-19,CREA-E,Facultad de Ciencias Empresariales,NEGOCIOS,CREACIÓN DE EMPRESAS,03,17:00-18:30,Lu-Mie,TERCERA,DIFERIDA,129,1,EN LINEA
2022-05-19,CREA-E,Facultad de Ciencias Empresariales,NEGOCIOS,CREACIÓN DE EMPRESAS,03,17:00-18:30,Lu-Mie,CUARTA,DIFERIDA,129,2,EN LINEA
2022-05-19,PROE-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,PROGRAMACIÓN ORIENTADA A OBJETOS,03,17:00-18:30,Lu-Mie,SEGUNDA,DIFERIDA,68,2,EN LINEA
2022-05-19,PROE-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,PROGRAMACIÓN ORIENTADA A OBJETOS,03,17:00-18:30,Lu-Mie,TERCERA,DIFERIDA,68,3,EN LINEA
2022-05-19,TAI7-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,TALLER INTEGRAL VII,01,06:30-08:00,Ma-Jue-Sab,CUARTA,ORDINARIA,40,40,EN LINEA
2022-05-19,DEC4-D06,Facultad de Derecho,DERECHO,DERECHO CIVIL IV,01,06:30-08:00,Mie-Sab,TERCERA,DIFERIDA,90,13,EN LINEA
2022-05-19,REA1-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,REALIDAD NACIONAL,10,09:30-11:00,Ma-Jue,CUARTA,ORDINARIA,125,113,EN LINEA
2022-05-19,EXOE-H,Facultad de Ciencias Sociales,IDIOMAS,EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL,06,09:30-11:00,Ma-Jue,CUARTA,ORDINARIA,130,122,EN LINEA
2022-05-19,PUB1-H,Facultad de Ciencias Sociales,COMUNICACIONES,PUBLICIDAD I,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,110,105,EN LINEA
2022-05-19,EPRO-AC,Facultad de Ciencias Sociales,ANTROPOLOGIA,ÉTICA,06,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,38,35,PRESENCIAL
2022-05-19,FEPI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,02,06:30-08:00,Mie-Sab,SEGUNDA,DIFERIDA,83,1,EN LINEA
2022-05-19,FEPI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,02,06:30-08:00,Mie-Sab,TERCERA,DIFERIDA,83,1,EN LINEA
2022-05-19,REP1-H,Facultad de Ciencias Sociales,COMUNICACIONES,RELACIONES PÚBLICAS I,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,88,76,EN LINEA
2022-05-19,OCOM-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ORGANIZACIÓN DE LAS COMPUTADORAS,02,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,21,20,PRESENCIAL
2022-05-19,ARCO-E,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ARQUITECTURA DE COMPUTADORAS,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,39,33,EN LINEA
2022-05-19,COA1-I,Facultad de Ciencias Sociales,IDIOMAS,COMPRENSIÓN AUDITIVA I,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,30,26,EN LINEA
2022-05-19,BAS2-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,BASE DE DATOS II,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,75,61,EN LINEA
2022-05-19,PAV2-T,Facultad de Ciencias Empresariales,NEGOCIOS,PLANIFICACIÓN DE AGENCIAS DE VIAJES II,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,64,62,EN LINEA
2022-05-19,STCB-H,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,SEMINARIO TALLER DE COMPETENCIAS,05,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,45,42,PRESENCIAL
2022-05-19,OCOM-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ORGANIZACIÓN DE LAS COMPUTADORAS,02,09:45-11:15,Ma-Jue,TERCERA,DIFERIDA,21,1,PRESENCIAL
2022-05-19,DEIN-H,Facultad de Ciencias Sociales,PSICOLOGIA,DESARROLLO INDIVIDUAL,02,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,90,80,EN LINEA
2022-05-19,CIAL-T,Facultad de Ciencias Empresariales,NEGOCIOS,CIENCIAS DE LA ALIMENTACIÓN,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,48,44,EN LINEA
2022-05-19,MODEI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,INGLÉS TÉCNICO II (MODELOS DE DECISIÓN),01,06:30-08:00,Ma-Jue-Sab,CUARTA,ORDINARIA,8,4,EN LINEA
2022-05-19,ADCC-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ADMÓN. DE CENTROS DE CÓMPUTO,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,66,61,EN LINEA
2022-05-19,PSLA-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA LABORAL,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,61,59,EN LINEA
2022-05-19,IEHT-I,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS ESPECIALIZADO EN HOTELERÍA Y TURISMO,01,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,22,22,PRESENCIAL
2022-05-19,REP1-H,Facultad de Ciencias Sociales,COMUNICACIONES,RELACIONES PÚBLICAS I,02,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,18,17,PRESENCIAL
2022-05-19,FIS1-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FÍSICA I,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,118,107,EN LINEA
2022-05-19,ING2-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS II,06,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,15,14,PRESENCIAL
2022-05-19,FOTO-H,Facultad de Ciencias Sociales,COMUNICACIONES,FOTOGRAFÍA,01,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,36,33,PRESENCIAL
2022-05-19,PSIG-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA GENERAL,08,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,48,40,PRESENCIAL
2022-05-19,LITNI-H,Facultad de Ciencias Sociales,IDIOMAS,LITERATURA NORTEAMERICANA E INGLESA,01,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,22,20,PRESENCIAL
2022-05-19,PSOI-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA ORGANIZACIONAL I,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,60,59,EN LINEA
2022-05-19,DEIN-H,Facultad de Ciencias Sociales,PSICOLOGIA,DESARROLLO INDIVIDUAL,06,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,29,24,PRESENCIAL
2022-05-19,OPPU-H,Facultad de Ciencias Sociales,COMUNICACIONES,OPINIÓN PÚBLICA,01,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,21,19,PRESENCIAL
2022-05-19,STCB-H,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,SEMINARIO TALLER DE COMPETENCIAS,09,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,43,40,PRESENCIAL
2022-05-19,PDTV-H,Facultad de Ciencias Sociales,COMUNICACIONES,PRODUCCIÓN EN TELEVISIÓN,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,56,54,EN LINEA
2022-05-19,MAT3-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA III,01,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,19,17,PRESENCIAL
2022-05-19,CDLA-E,Facultad de Derecho,DERECHO,ESTUDIO DE LA CONSTITUCIÓN,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,74,66,EN LINEA
2022-05-19,DEP1-D,Facultad de Derecho,DERECHO,DERECHO PENAL I,01,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,30,27,PRESENCIAL
2022-05-19,GRIP2-I,Facultad de Ciencias Sociales,IDIOMAS,GRAMÁTICA INGLESA PRAGMÁTICA II,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,90,83,EN LINEA
2022-05-19,ELE1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ELECTRÓNICA,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,45,44,EN LINEA
2022-05-19,REA1-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,REALIDAD NACIONAL,02,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,128,119,EN LINEA
2022-05-19,EXGR-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,EXPRESIÓN GRÁFICA,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,47,31,EN LINEA
2022-05-19,CRIM-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,CREATIVIDAD EN IMAGEN CORPORATIVA,02,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,8,6,EN LINEA
2022-05-19,REME-H,Facultad de Ciencias Sociales,COMUNICACIONES,REDACCIÓN PARA MEDIOS DE COMUNICACIÓN,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,66,54,EN LINEA
2022-05-19,PSF1-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOFISIOLOGÍA,01,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,24,23,PRESENCIAL
2022-05-19,MYTI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,100,87,EN LINEA
2022-05-19,ING2-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS II,04,09:30-11:00,Ma-Jue,CUARTA,ORDINARIA,63,52,EN LINEA
2022-05-19,FILO-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,FILOSOFÍA,08,09:45-11:15,Ma-Jue,CUARTA,ORDINARIA,33,31,PRESENCIAL
2022-05-19,TCOM-H,Facultad de Ciencias Sociales,COMUNICACIONES,TEORÍA DE LA COMUNICACIÓN,02,09:30-11:00,Ma-Jue,CUARTA,ORDINARIA,41,32,EN LINEA
2022-05-19,GRIP-I,Facultad de Ciencias Sociales,IDIOMAS,GRAMÁTICA INGLESA PRAGMÁTICA,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,60,50,EN LINEA
2022-05-19,OVOP-H,Facultad de Ciencias Sociales,PSICOLOGIA,ORIENTACIÓN VOCACIONAL Y PROFESIONAL,02,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,61,49,EN LINEA
2022-05-19,FILO-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,FILOSOFÍA,06,09:30-11:00,Ma-Jue,CUARTA,ORDINARIA,116,105,EN LINEA
2022-05-19,CRED-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,CREATIVIDAD EDITORIAL,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,42,34,EN LINEA
2022-05-19,PROG1-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,PROGRAMACIÓN I,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,25,17,EN LINEA
2022-05-19,MATF-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA FINANCIERA,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,53,44,EN LINEA
2022-05-19,MATF-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA FINANCIERA,01,06:30-08:00,Ma-Jue,TERCERA,DIFERIDA,53,1,EN LINEA
2022-05-19,MATF-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA FINANCIERA,01,06:30-08:00,Ma-Jue,SEGUNDA,DIFERIDA,53,1,EN LINEA
2022-05-19,IAR1-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,INVESTIGACIÓN ARQUEOLÓGICA I,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,2,2,EN LINEA
2022-05-19,MAT2-E,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA II,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,72,65,EN LINEA
2022-05-19,ARAR-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,ARTES GRÁFICAS I,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,55,46,EN LINEA
2022-05-19,ETAR-H,Facultad de Ciencias Sociales,ANTROPOLOGIA,PARTICULARISMO HISTÓRICO Y CULTURISMO,01,17:00-20:00,Jue,CUARTA,ORDINARIA,8,7,EN LINEA
2022-05-19,DESO-E,Facultad de Ciencias Empresariales,NEGOCIOS,DESARROLLO ORGANIZACIONAL,03,18:40-20:10,Lu-Mie,PRIMERA,DIFERIDA,84,1,EN LINEA
2022-05-19,MAT1-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA I,02,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,40,31,EN LINEA
2022-05-19,MAT1-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA I,05,09:30-11:00,Ma-Jue,CUARTA,ORDINARIA,91,83,EN LINEA
2022-05-19,SICA-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,SISTEMA DE CONTROL ADMINISTRATIVO,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,41,37,EN LINEA
2022-05-19,TECO-D,Facultad de Derecho,DERECHO,TÉCNICAS DE ORALIDAD,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,41,33,EN LINEA
2022-05-19,AIMC-A,Facultad de Ciencias Sociales,ANTROPOLOGIA,ANÁLISIS E INTERPRETACIÓN DE MATERIALES CULTURALES,01,17:00-20:00,Jue,CUARTA,ORDINARIA,5,4,EN LINEA
2022-05-19,MATE-E,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA I,02,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,82,74,EN LINEA
2022-05-19,PROO-H,Facultad de Ciencias Sociales,COMUNICACIONES,PROTOCOLO Y ORATORIA,01,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,91,86,EN LINEA
2022-05-19,ESCN-I,Facultad de Ciencias Sociales,IDIOMAS,ESTUDIO SOBRE LA CULTURA NORTEAMERICANA,03,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,41,36,EN LINEA
2022-05-19,FEPP-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,58,57,EN LINEA
2022-05-19,DPWEB-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,DESARROLLO DE LA PLATAFORMA WEB,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,55,47,EN LINEA
2022-05-19,ING1-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS I,07,09:30-11:00,Ma-Jue,CUARTA,ORDINARIA,127,117,EN LINEA
2022-05-19,STCB-H,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,SEMINARIO TALLER DE COMPETENCIAS,04,09:30-11:00,Ma-Jue,CUARTA,ORDINARIA,127,109,EN LINEA
2022-05-19,PSD1-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA DEL DESARROLLO I,02,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,58,54,EN LINEA
2022-05-19,MATF-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA FINANCIERA,05,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,128,117,EN LINEA
2022-05-19,PPT2-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICO-PATOLOGÍA II,02,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,125,120,EN LINEA
2022-05-19,FOAR2-AC,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,FOTOGRAFÍA ARTÍSTICA II,01,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,97,94,EN LINEA
2022-05-19,ETMO-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ESTUDIO DEL TRABAJO II,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,55,50,EN LINEA
2022-05-19,AYDS-I,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,LENGUAJE UNIFICADO MODELADO (UML),02,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,105,94,EN LINEA
2022-05-19,OTSO-N,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ORIENTACIÓN TÉCNICA DEL SOFTWARE,02,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,14,14,EN LINEA
2022-05-19,TCOM-H,Facultad de Ciencias Sociales,COMUNICACIONES,TEORÍA DE LA COMUNICACIÓN,03,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,41,37,EN LINEA
2022-05-19,DINA-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DIBUJO NATURAL,05,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,29,24,EN LINEA
2022-05-19,DEL1-D,Facultad de Derecho,DERECHO,DERECHO LABORAL I,02,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,71,57,EN LINEA
2022-05-19,ESTR-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ESTUDIO DEL TRABAJO,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,29,23,EN LINEA
2022-05-19,FEPP-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,03,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,91,84,EN LINEA
2022-05-19,DEL2-D,Facultad de Derecho,DERECHO,DERECHO LABORAL II,04,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,68,55,EN LINEA
2022-05-19,DII1-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DISEÑO DE INTERFACES I,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,47,34,EN LINEA
2022-05-19,DIMU-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,DISEÑO MULTIMEDIA,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,37,33,EN LINEA
2022-05-19,EEEI-I,Facultad de Ciencias Sociales,IDIOMAS,EVALUACIÓN Y ELABORACIÓN DE EX. EN INGLÉS,01,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,21,17,EN LINEA
2022-05-19,MATE-E,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA I,06,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,66,53,EN LINEA
2022-05-19,CAL3-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MATEMÁTICA IV,02,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,29,24,EN LINEA
2022-05-19,DEL2-D,Facultad de Derecho,DERECHO,DERECHO LABORAL II,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,83,77,EN LINEA
2022-05-19,CDLA-E,Facultad de Derecho,DERECHO,ESTUDIO DE LA CONSTITUCIÓN,05,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,67,64,EN LINEA
2022-05-19,MYTI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,METODOLOGÍA Y TÉCNICAS DE LA INVESTIGACIÓN,04,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,101,88,EN LINEA
2022-05-19,PREP-E,Facultad de Ciencias Empresariales,NEGOCIOS,PRESUPUESTO DE LA EMPRESA PRIVADA,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,49,37,EN LINEA
2022-05-19,EBAS-T,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ELECTRICIDAD BÁSICA,02,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,18,18,EN LINEA
2022-05-19,ING2-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS II,08,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,115,100,EN LINEA
2022-05-19,DIBA-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,DIBUJO APLICADO,02,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,58,54,EN LINEA
2022-05-19,ADPI-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,ADMINISTRACIÓN DE PROYECTOS,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,10,8,EN LINEA
2022-05-19,TETU-T,Facultad de Ciencias Empresariales,NEGOCIOS,TEORÍA TURÍSTICA,03,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,40,34,EN LINEA
2022-05-19,PSO2-H,Facultad de Ciencias Sociales,PSICOLOGIA,PSICOLOGÍA ORGANIZACIONAL II,01,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,72,72,EN LINEA
2022-05-19,TPR2-N,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,TÉCNICAS DE PROGRAMACIÓN II,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,22,22,EN LINEA
2022-05-19,EDAV-C,Facultad de Ciencias Sociales,COMUNICACIONES,EDICIÓN DE AUDIO Y VIDEO,02,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,47,43,EN LINEA
2022-05-19,CYCOI-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,INGLÉS TÉCNICO III (CONTABILIDAD DE COSTOS),01,06:30-08:00,Ma-Jue-Sab,CUARTA,ORDINARIA,19,17,EN LINEA
2022-05-19,ALG1-E,Facultad de Informática y Ciencias Aplicadas,INFORMATICA,ALGORITMOS I,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,69,49,EN LINEA
2022-05-19,CREA-E,Facultad de Ciencias Empresariales,NEGOCIOS,CREACIÓN DE EMPRESAS,02,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,40,36,EN LINEA
2022-05-19,EXOE-H,Facultad de Ciencias Sociales,IDIOMAS,EXPRESIÓN ORAL Y ESCRITA DEL ESPAÑOL,09,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,97,89,EN LINEA
2022-05-19,DEL2-D,Facultad de Derecho,DERECHO,DERECHO LABORAL II,02,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,58,31,EN LINEA
2022-05-19,FEPI-I,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,FORMULACIÓN Y EVALUACIÓN DE PROYECTOS,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,90,88,EN LINEA
2022-05-19,IED-D,Facultad de Derecho,DERECHO,INTRODUCCIÓN AL ESTUDIO DEL DERECHO I,02,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,124,112,EN LINEA
2022-05-19,ETI2-T,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,MANEJO DE MATERIALES Y ADMINISTRACIÓN DE ALMACENES,03,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,92,92,EN LINEA
2022-05-19,STCB-H,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA INDUSTRIAL Y MATEMATICAS,SEMINARIO TALLER DE COMPETENCIAS,07,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,64,51,EN LINEA
2022-05-19,ING1-H,Facultad de Ciencias Sociales,IDIOMAS,INGLÉS I,02,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,94,76,EN LINEA
2022-05-19,STCC-H,Facultad de Ciencias Sociales,IDIOMAS,SEMINARIO TALLER DE COMPETENCIAS,01,06:30-08:00,Ma-Jue,CUARTA,ORDINARIA,128,114,EN LINEA
2022-05-19,CYP-D,Facultad de Derecho,DERECHO,CRIMINOLOGÍA Y LEY PENITENCIARIA,01,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,42,40,EN LINEA
2022-05-19,SEIM-DG,Facultad de Informática y Ciencias Aplicadas,CIENCIAS APLICADAS AREA ARQUITECTURA,SEMIÓTICA DE LA IMAGEN,01,17:00-18:30,Ma-Jue,CUARTA,ORDINARIA,51,47,EN LINEA
